seizoen,dag,datum,tijd,id_match,thuisploeg_stamnummer,thuisploeg,uitploeg,uitploeg_stamnummer,goal_,goal_team_naam,goal_team_stamnummer,stand_thuis,stand_uit,valid_goal
2023,1,2023/07/28,20:45:00,4093105,9,Union SG,RSCA,35,30',Union SG,Union SG,1,0,True
2023,1,2023/07/28,20:45:00,4093105,9,Union SG,RSCA,35,90+8',Union SG,Union SG,2,0,True
2023,1,2023/07/29,16:00:00,4093106,1792,KAS Eupen,KVCWes,2024,20',KAS Eupen,KAS Eupen,1,0,True
2023,1,2023/07/29,16:00:00,4093106,1792,KAS Eupen,KVCWes,2024,55',KAS Eupen,KAS Eupen,2,0,True
2023,1,2023/07/29,16:00:00,4093106,1792,KAS Eupen,KVCWes,2024,69',KVCWes,KVCWes,2,1,True
2023,1,2023/07/29,16:00:00,4093106,1792,KAS Eupen,KVCWes,2024,90+1',KVCWes,KVCWes,2,2,True
2023,1,2023/07/29,18:15:00,4093107,29,R Charleroi SC,OHL,18,10',R Charleroi SC,R Charleroi SC,1,0,True
2023,1,2023/07/29,18:15:00,4093107,29,R Charleroi SC,OHL,18,17',R Charleroi SC,R Charleroi SC,1,0,False
2023,1,2023/07/29,18:15:00,4093107,29,R Charleroi SC,OHL,18,84',OHL,OHL,1,1,True
2023,1,2023/07/29,20:45:00,4093108,47,RWDM,Genk,290,31',Genk,Genk,0,1,True
2023,1,2023/07/29,20:45:00,4093108,47,RWDM,Genk,290,38',Genk,Genk,0,2,True
2023,1,2023/07/29,20:45:00,4093108,47,RWDM,Genk,290,45',Genk,Genk,0,3,True
2023,1,2023/07/29,20:45:00,4093108,47,RWDM,Genk,290,71',Genk,Genk,0,4,True
2023,1,2023/07/30,13:30:00,4093109,1,Antwerp FC,Cercle,12,45+1',Antwerp FC,Antwerp FC,1,0,True
2023,1,2023/07/30,16:00:00,4093110,7,KAA Gent,KVK,100,5',KVK,KVK,0,1,True
2023,1,2023/07/30,16:00:00,4093110,7,KAA Gent,KVK,100,8',KAA Gent,KAA Gent,1,1,True
2023,1,2023/07/30,16:00:00,4093110,7,KAA Gent,KVK,100,30',KAA Gent,KAA Gent,2,1,True
2023,1,2023/07/30,16:00:00,4093110,7,KAA Gent,KVK,100,71',KAA Gent,KAA Gent,3,1,True
2023,1,2023/07/30,16:00:00,4093110,7,KAA Gent,KVK,100,86',KVK,KVK,3,2,True
2023,1,2023/07/30,18:30:00,4093111,3,Club Brugge,KVM,25,38',KVM,KVM,0,1,True
2023,1,2023/07/30,18:30:00,4093111,3,Club Brugge,KVM,25,65',Club Brugge,Club Brugge,1,1,True
2023,1,2023/07/30,18:30:00,4093111,3,Club Brugge,KVM,25,77',Club Brugge,Club Brugge,1,1,False
2023,1,2023/07/30,19:15:00,4093112,322,St-Truidense VV,SL,231,86',St-Truidense VV,St-Truidense VV,1,0,True
2022,1,2022/07/22,20:45:00,3848868,16,Standard Luik,Gent,7,15',Standard Luik,Standard Luik,,,False
2022,1,2022/07/22,20:45:00,3848868,16,Standard Luik,Gent,7,34',Standard Luik,Standard Luik,1,0,True
2022,1,2022/07/22,20:45:00,3848868,16,Standard Luik,Gent,7,60',Gent,Gent,1,1,True
2022,1,2022/07/22,20:45:00,3848868,16,Standard Luik,Gent,7,79',Gent,Gent,1,2,True
2022,1,2022/07/22,20:45:00,3848868,16,Standard Luik,Gent,7,89',Standard Luik,Standard Luik,2,2,True
2022,1,2022/07/23,16:00:00,3848869,29,R Charleroi SC,Eupen,92,18',R Charleroi SC,R Charleroi SC,1,0,True
2022,1,2022/07/23,16:00:00,3848869,29,R Charleroi SC,Eupen,92,51',R Charleroi SC,R Charleroi SC,2,0,True
2022,1,2022/07/23,16:00:00,3848869,29,R Charleroi SC,Eupen,92,76',Eupen,Eupen,2,1,True
2022,1,2022/07/23,16:00:00,3848869,29,R Charleroi SC,Eupen,92,90+4',R Charleroi SC,R Charleroi SC,3,1,True
2022,1,2022/07/23,18:15:00,3848870,19,KV Kortrijk,OHL,18,72',OHL,OHL,0,1,True
2022,1,2022/07/23,18:15:00,3848870,19,KV Kortrijk,OHL,18,90+3',OHL,OHL,0,2,True
2022,1,2022/07/23,18:15:00,3848871,2159,Zulte Waregem,RFC S,167,74',Zulte Waregem,Zulte Waregem,1,0,True
2022,1,2022/07/23,18:15:00,3848871,2159,Zulte Waregem,RFC S,167,87',Zulte Waregem,Zulte Waregem,2,0,True
2022,1,2022/07/23,20:45:00,3848872,322,St-Truidense VV,RUSG,,22',St-Truidense VV,St-Truidense VV,1,0,True
2022,1,2022/07/23,20:45:00,3848872,322,St-Truidense VV,RUSG,,71',RUSG,RUSG,1,1,True
2022,1,2022/07/24,13:30:00,3848873,3,Club Brugge,Genk,290,22',Club Brugge,Club Brugge,1,0,True
2022,1,2022/07/24,13:30:00,3848873,3,Club Brugge,Genk,290,30',Genk,Genk,1,1,True
2022,1,2022/07/24,13:30:00,3848873,3,Club Brugge,Genk,290,47',Genk,Genk,1,2,True
2022,1,2022/07/24,13:30:00,3848873,3,Club Brugge,Genk,290,60',Club Brugge,Club Brugge,2,2,True
2022,1,2022/07/24,13:30:00,3848873,3,Club Brugge,Genk,290,90+2',Club Brugge,Club Brugge,3,2,True
2022,1,2022/07/24,13:30:00,3848873,3,Club Brugge,Genk,290,90+2',Club Brugge,Club Brugge,3,2,False
2022,1,2022/07/24,16:00:00,3848874,25,KV Mechelen,RAFC,2449,31',RAFC,RAFC,0,1,True
2022,1,2022/07/24,16:00:00,3848874,25,KV Mechelen,RAFC,2449,35',RAFC,RAFC,0,2,True
2022,1,2022/07/24,18:30:00,3848875,35,RSC Anderlecht,KVO,362,39',RSC Anderlecht,RSC Anderlecht,1,0,True
2022,1,2022/07/24,18:30:00,3848875,35,RSC Anderlecht,KVO,362,88',RSC Anderlecht,RSC Anderlecht,2,0,True
2022,1,2022/07/24,18:30:00,3848875,35,RSC Anderlecht,KVO,362,90+2',KVO,KVO,2,0,False
2022,1,2022/07/24,21:00:00,3848876,867,KVC Westerlo,Cercle,12,31',Cercle,Cercle,2,0,False
2022,1,2022/07/24,21:00:00,3848876,867,KVC Westerlo,Cercle,12,40',KVC Westerlo,KVC Westerlo,1,0,True
2022,1,2022/07/24,21:00:00,3848876,867,KVC Westerlo,Cercle,12,90+5',KVC Westerlo,KVC Westerlo,2,0,True
2021,1,2021/07/23,20:45:00,3598094,16,Standard Luik,Genk,290,69',Standard Luik,Standard Luik,1,0,True
2021,1,2021/07/23,20:45:00,3598094,16,Standard Luik,Genk,290,90+2',Genk,Genk,1,1,True
2021,1,2021/07/24,16:15:00,3598095,2495,OH Leuven,Zulte,622,24',Zulte,Zulte,0,1,True
2021,1,2021/07/24,16:15:00,3598095,2495,OH Leuven,Zulte,622,42',OH Leuven,OH Leuven,1,1,True
2021,1,2021/07/24,16:15:00,3598095,2495,OH Leuven,Zulte,622,62',Zulte,Zulte,1,1,False
2021,1,2021/07/24,18:30:00,3598096,19,KV Kortrijk,RFC S,167,31',KV Kortrijk,KV Kortrijk,1,0,True
2021,1,2021/07/24,18:30:00,3598096,19,KV Kortrijk,RFC S,167,88',KV Kortrijk,KV Kortrijk,2,0,True
2021,1,2021/07/24,20:45:00,3598100,31,KV Oostende,RCSC,22,7',RCSC,RCSC,0,1,True
2021,1,2021/07/24,20:45:00,3598100,31,KV Oostende,RCSC,22,50',RCSC,RCSC,0,2,True
2021,1,2021/07/24,20:45:00,3598100,31,KV Oostende,RCSC,22,85',RCSC,RCSC,0,3,True
2021,1,2021/07/25,13:30:00,3598097,25,KV Mechelen,RAFC,2449,18',RAFC,RAFC,0,1,True
2021,1,2021/07/25,13:30:00,3598097,25,KV Mechelen,RAFC,2449,56',RAFC,RAFC,0,2,True
2021,1,2021/07/25,13:30:00,3598097,25,KV Mechelen,RAFC,2449,60',KV Mechelen,KV Mechelen,1,2,True
2021,1,2021/07/25,13:30:00,3598097,25,KV Mechelen,RAFC,2449,73',KV Mechelen,KV Mechelen,2,2,True
2021,1,2021/07/25,13:30:00,3598097,25,KV Mechelen,RAFC,2449,74',KV Mechelen,KV Mechelen,3,2,True
2021,1,2021/07/25,16:00:00,3598092,3,Club Brugge,Eupen,92,56',Club Brugge,Club Brugge,1,0,True
2021,1,2021/07/25,16:00:00,3598092,3,Club Brugge,Eupen,92,60',Eupen,Eupen,1,1,True
2021,1,2021/07/25,16:00:00,3598092,3,Club Brugge,Eupen,92,77',Eupen,Eupen,1,2,True
2021,1,2021/07/25,16:00:00,3598092,3,Club Brugge,Eupen,92,90+13',Club Brugge,Club Brugge,2,2,True
2021,1,2021/07/25,18:30:00,3598093,35,RSC Anderlecht,RUSG,,20',RUSG,RUSG,0,1,True
2021,1,2021/07/25,18:30:00,3598093,35,RSC Anderlecht,RUSG,,45+2',RSC Anderlecht,RSC Anderlecht,1,1,True
2021,1,2021/07/25,18:30:00,3598093,35,RSC Anderlecht,RUSG,,62',RUSG,RUSG,1,2,True
2021,1,2021/07/25,18:30:00,3598093,35,RSC Anderlecht,RUSG,,73',RUSG,RUSG,1,3,True
2021,1,2021/07/25,21:00:00,3598098,322,St-Truidense VV,Gent,7,2',Gent,Gent,0,1,True
2021,1,2021/07/25,21:00:00,3598098,322,St-Truidense VV,Gent,7,12',St-Truidense VV,St-Truidense VV,1,1,True
2021,1,2021/07/25,21:00:00,3598098,322,St-Truidense VV,Gent,7,67',St-Truidense VV,St-Truidense VV,2,1,True
2021,1,2021/07/27,20:00:00,3598099,13,Beerschot V.A.,Cercle,12,40',Cercle,Cercle,0,1,True
2020,1,2020/08/08,16:30:00,3413839,3,Club Brugge,RCSC,22,78',RCSC,RCSC,0,1,True
2020,1,2020/08/08,19:00:00,3413840,1,Antwerp FC,REM,190,49',Antwerp FC,Antwerp FC,1,0,True
2020,1,2020/08/08,19:00:00,3413840,1,Antwerp FC,REM,190,78',REM,REM,1,1,True
2020,1,2020/08/08,19:00:00,3413841,16,Standard Luik,Cercle,12,55',Standard Luik,Standard Luik,1,0,True
2020,1,2020/08/09,13:30:00,3413842,322,St-Truidense VV,Gent,7,2',St-Truidense VV,St-Truidense VV,1,0,True
2020,1,2020/08/09,13:30:00,3413842,322,St-Truidense VV,Gent,7,43',Gent,Gent,1,1,True
2020,1,2020/08/09,13:30:00,3413842,322,St-Truidense VV,Gent,7,60',St-Truidense VV,St-Truidense VV,2,1,True
2020,1,2020/08/09,16:00:00,3413843,2159,Zulte Waregem,Genk,290,41',Zulte Waregem,Zulte Waregem,1,0,True
2020,1,2020/08/09,16:00:00,3413843,2159,Zulte Waregem,Genk,290,73',Genk,Genk,1,1,True
2020,1,2020/08/09,16:00:00,3413843,2159,Zulte Waregem,Genk,290,79',Genk,Genk,1,2,True
2020,1,2020/08/09,18:15:00,3413844,25,KV Mechelen,RSCA,35,64',RSCA,RSCA,0,1,True
2020,1,2020/08/09,18:15:00,3413844,25,KV Mechelen,RSCA,35,75',RSCA,RSCA,0,2,True
2020,1,2020/08/09,18:15:00,3413844,25,KV Mechelen,RSCA,35,83',KV Mechelen,KV Mechelen,1,2,True
2020,1,2020/08/09,18:15:00,3413844,25,KV Mechelen,RSCA,35,85',KV Mechelen,KV Mechelen,2,2,True
2020,1,2020/08/09,20:45:00,3413845,19,KV Kortrijk,W-B,3780,10',W-B,W-B,0,1,True
2020,1,2020/08/09,20:45:00,3413845,19,KV Kortrijk,W-B,3780,54',KV Kortrijk,KV Kortrijk,1,1,True
2020,1,2020/08/09,20:45:00,3413845,19,KV Kortrijk,W-B,3780,68',W-B,W-B,1,2,True
2020,1,2020/08/09,20:45:00,3413845,19,KV Kortrijk,W-B,3780,90+1',W-B,W-B,1,3,True
2020,1,2020/08/10,19:00:00,3413846,2495,OH Leuven,Eupen,92,57',OH Leuven,OH Leuven,1,0,True
2020,1,2020/08/10,19:00:00,3413846,2495,OH Leuven,Eupen,92,72',Eupen,Eupen,1,1,True
2020,1,2020/08/10,19:00:00,3413847,31,KV Oostende,KBVA,,1',KBVA,KBVA,0,1,True
2020,1,2020/08/10,19:00:00,3413847,31,KV Oostende,KBVA,,63',KV Oostende,KV Oostende,1,1,True
2020,1,2020/08/10,19:00:00,3413847,31,KV Oostende,KBVA,,74',KBVA,KBVA,1,2,True
2019,1,2019/07/26,20:30:00,3216663,290,KRC Genk,KVK,100,13',KVK,KVK,0,1,True
2019,1,2019/07/26,20:30:00,3216663,290,KRC Genk,KVK,100,50',KRC Genk,KRC Genk,1,1,True
2019,1,2019/07/26,20:30:00,3216663,290,KRC Genk,KVK,100,76',KRC Genk,KRC Genk,2,1,True
2019,1,2019/07/27,18:00:00,3216664,12,Cercle Brugge,SL,231,22',SL,SL,2,1,False
2019,1,2019/07/27,18:00:00,3216664,12,Cercle Brugge,SL,231,88',SL,SL,0,1,True
2019,1,2019/07/27,18:00:00,3216664,12,Cercle Brugge,SL,231,90+2',Cercle Brugge,Cercle Brugge,0,1,False
2019,1,2019/07/27,18:00:00,3216664,12,Cercle Brugge,SL,231,90+4',SL,SL,0,2,True
2019,1,2019/07/27,20:00:00,3216665,322,St-Truidense VV,REM,190,38',REM,REM,0,1,True
2019,1,2019/07/27,20:00:00,3216666,2159,Zulte Waregem,KVM,25,20',KVM,KVM,0,1,True
2019,1,2019/07/27,20:00:00,3216666,2159,Zulte Waregem,KVM,25,56',KVM,KVM,0,2,True
2019,1,2019/07/27,20:00:00,3216666,2159,Zulte Waregem,KVM,25,68',Zulte Waregem,Zulte Waregem,0,2,False
