date,time,home_team,home_team_number,away_team,away_team_number,goal_team,goal_time,result_home_team,result_away_team,valid_goal,season,day,match_id
2002/08/24,20:00:00,Antwerp FC,1,Mous,376,Mous,64',3,0,False,2002,3,980407
2002/08/24,20:00:00,Antwerp FC,1,Mous,376,Mous,88',3,1,True,2002,3,980407
2002/08/24,20:00:00,KAA Gent,7,RCSC,None,RCSC,40',0,1,True,2002,3,980408
2002/08/24,20:00:00,KAA Gent,7,RCSC,None,RCSC,75',0,1,False,2002,3,980408
2002/08/24,20:00:00,KAA Gent,7,RCSC,None,KAA Gent,77',1,1,True,2002,3,980408
2002/08/24,20:00:00,KAA Gent,7,RCSC,None,KAA Gent,85',2,1,True,2002,3,980408
2002/08/24,20:00:00,Lommel SK,855,LOK,801,Lommel SK,19',1,0,True,2002,3,980410
2002/08/24,20:00:00,Lommel SK,855,LOK,801,Lommel SK,85',2,0,True,2002,3,980410
2002/08/25,15:00:00,La Louviere,51,STVV,None,STVV,24',0,1,True,2002,3,980411
2002/08/25,15:00:00,La Louviere,51,STVV,None,STVV,84',0,2,True,2002,3,980411
2002/08/25,15:00:00,La Louviere,51,STVV,None,La Louviere,90',1,2,True,2002,3,980411
2002/09/11,20:30:00,KRC Genk,290,GBA,None,GBA,4',0,1,True,2002,3,980412
2002/09/11,20:30:00,KRC Genk,290,GBA,None,KRC Genk,9',1,1,True,2002,3,980412
2002/09/11,20:30:00,KRC Genk,290,GBA,None,KRC Genk,28',2,1,True,2002,3,980412
2002/09/11,20:30:00,KRC Genk,290,GBA,None,KRC Genk,58',3,1,True,2002,3,980412
2002/09/11,20:30:00,KRC Genk,290,GBA,None,KRC Genk,75',4,1,True,2002,3,980412
2002/09/11,20:30:00,KRC Genk,290,GBA,None,KRC Genk,77',5,1,True,2002,3,980412
2002/09/11,20:30:00,KRC Genk,290,GBA,None,GBA,81',5,2,True,2002,3,980412
2002/08/31,18:00:00,RSC Anderlecht,35,Gent,7,Gent,7',0,1,True,2002,4,981589
2002/08/31,18:00:00,RSC Anderlecht,35,Gent,7,RSC Anderlecht,19',1,1,True,2002,4,981589
2002/08/31,18:00:00,RSC Anderlecht,35,Gent,7,RSC Anderlecht,43',2,1,True,2002,4,981589
2002/08/31,18:00:00,RSC Anderlecht,35,Gent,7,Gent,47',2,2,True,2002,4,981589
2002/08/31,20:00:00,RAEC Mons,44,SL,231,SL,40',2,2,False,2002,4,981590
2002/08/31,20:00:00,RAEC Mons,44,SL,231,RAEC Mons,78',1,0,True,2002,4,981590
2002/08/31,20:00:00,St-Truidense VV,322,BEV,768,St-Truidense VV,22',1,0,True,2002,4,981591
2002/08/31,20:00:00,St-Truidense VV,322,BEV,768,St-Truidense VV,25',2,0,True,2002,4,981591
2002/08/31,20:00:00,St-Truidense VV,322,BEV,768,BEV,35',2,0,False,2002,4,981591
2002/08/31,20:00:00,St-Truidense VV,322,BEV,768,St-Truidense VV,35',3,0,True,2002,4,981591
2002/08/31,20:00:00,St-Truidense VV,322,BEV,768,St-Truidense VV,55',4,0,True,2002,4,981591
2002/08/31,20:00:00,St-Truidense VV,322,BEV,768,St-Truidense VV,60',5,0,True,2002,4,981591
2002/08/31,20:00:00,St-Truidense VV,322,BEV,768,St-Truidense VV,68',6,0,True,2002,4,981591
2002/08/31,20:00:00,St-Truidense VV,322,BEV,768,BEV,87',6,1,True,2002,4,981591
2002/08/31,20:00:00,Lierse SK,4079,KVCWes,None,KVCWes,81',0,1,True,2002,4,981592
2002/08/31,20:00:00,Club Brugge,3,KVM,None,Club Brugge,16',1,0,True,2002,4,981593
2002/08/31,20:00:00,Club Brugge,3,KVM,None,KVM,25',1,0,False,2002,4,981593
2002/08/31,20:00:00,Club Brugge,3,KVM,None,Club Brugge,41',2,0,True,2002,4,981593
2002/08/31,20:00:00,Club Brugge,3,KVM,None,Club Brugge,86',3,0,True,2002,4,981593
2002/08/31,20:00:00,Club Brugge,3,KVM,None,Club Brugge,88',4,0,True,2002,4,981593
2002/08/31,20:00:00,Germ. Beerschot,155,KFC Lo,855,Germ. Beerschot,42',1,0,True,2002,4,981594
2002/08/31,20:00:00,Germ. Beerschot,155,KFC Lo,855,Germ. Beerschot,73',2,0,True,2002,4,981594
2002/08/31,20:00:00,Germ. Beerschot,155,KFC Lo,855,Germ. Beerschot,86',3,0,True,2002,4,981594
2002/08/31,20:00:00,KSC Lokeren,201,RAA La,51,RAA La,14',0,1,True,2002,4,981595
2002/08/31,20:00:00,KSC Lokeren,201,RAA La,51,KSC Lokeren,79',1,1,True,2002,4,981595
2002/08/31,20:00:00,R Charleroi SC,29,RAFC,2449,RAFC,41',0,1,True,2002,4,981596
2002/08/31,20:00:00,R Charleroi SC,29,RAFC,2449,R Charleroi SC,77',1,1,True,2002,4,981596
2002/09/01,20:00:00,Exc. Mouscron,None,Genk,290,Genk,40',0,1,True,2002,4,981597
2002/09/01,20:00:00,Exc. Mouscron,None,Genk,290,Genk,52',0,2,True,2002,4,981597
2002/09/01,20:00:00,Exc. Mouscron,None,Genk,290,Exc. Mouscron,56',1,2,True,2002,4,981597
2002/09/01,20:00:00,Exc. Mouscron,None,Genk,290,Genk,61',1,3,True,2002,4,981597
2002/09/01,20:00:00,Exc. Mouscron,None,Genk,290,Exc. Mouscron,89',2,3,True,2002,4,981597
2002/09/01,20:00:00,Exc. Mouscron,None,Genk,290,Exc. Mouscron,90',3,3,True,2002,4,981597
2002/09/13,20:30:00,Standard Luik,16,FCB,253,FCB,15',0,1,True,2002,5,982102
2002/09/13,20:30:00,Standard Luik,16,FCB,253,FCB,62',0,2,True,2002,5,982102
2002/09/13,20:30:00,Standard Luik,16,FCB,253,Standard Luik,72',1,2,True,2002,5,982102
2002/09/14,20:00:00,KVC Westerlo,867,STVV,None,STVV,27',0,1,True,2002,5,982103
2002/09/14,20:00:00,KVC Westerlo,867,STVV,None,STVV,87',0,2,True,2002,5,982103
2002/09/14,20:00:00,KVC Westerlo,867,STVV,None,STVV,90+2',0,3,True,2002,5,982103
2002/09/14,20:00:00,KAA Gent,7,RAEC M,44,RAEC M,14',0,1,True,2002,5,982104
2002/09/14,20:00:00,KAA Gent,7,RAEC M,44,KAA Gent,57',1,1,True,2002,5,982104
2002/09/14,20:00:00,KAA Gent,7,RAEC M,44,KAA Gent,79',2,1,True,2002,5,982104
2002/09/14,20:00:00,KSK Beveren,968,LOK,801,LOK,69',0,1,True,2002,5,982105
2002/09/14,20:00:00,KV Mechelen,25,Lierse,30,Lierse,45',0,1,True,2002,5,982106
2002/09/14,20:00:00,KV Mechelen,25,Lierse,30,Lierse,56',0,2,True,2002,5,982106
2002/09/14,20:00:00,Exc. Mouscron,None,RCSC,None,Exc. Mouscron,18',1,0,True,2002,5,982107
2002/09/14,20:00:00,Exc. Mouscron,None,RCSC,None,Exc. Mouscron,27',2,0,True,2002,5,982107
2002/09/14,20:00:00,Exc. Mouscron,None,RCSC,None,Exc. Mouscron,45',3,0,True,2002,5,982107
2002/09/14,20:00:00,Exc. Mouscron,None,RCSC,None,Exc. Mouscron,48',4,0,True,2002,5,982107
2002/09/14,20:00:00,Exc. Mouscron,None,RCSC,None,Exc. Mouscron,58',5,0,True,2002,5,982107
2002/09/14,20:00:00,Exc. Mouscron,None,RCSC,None,Exc. Mouscron,65',6,0,True,2002,5,982107
2002/09/14,20:00:00,Exc. Mouscron,None,RCSC,None,RCSC,78',6,0,False,2002,5,982107
2002/09/14,20:00:00,KRC Genk,290,KFC Lo,855,KRC Genk,1',1,0,True,2002,5,982108
2002/09/14,20:00:00,KRC Genk,290,KFC Lo,855,KFC Lo,12',1,1,True,2002,5,982108
2002/09/14,20:00:00,KRC Genk,290,KFC Lo,855,KRC Genk,21',2,1,True,2002,5,982108
2002/09/14,20:00:00,KRC Genk,290,KFC Lo,855,KRC Genk,60',3,1,True,2002,5,982108
2002/09/14,20:00:00,KRC Genk,290,KFC Lo,855,KRC Genk,73',4,1,True,2002,5,982108
2002/09/15,15:00:00,Antwerp FC,1,RSCA,None,RSCA,21',0,1,True,2002,5,982110
2002/09/15,15:00:00,Antwerp FC,1,RSCA,None,Antwerp FC,47',1,1,True,2002,5,982110
2002/09/15,15:00:00,Antwerp FC,1,RSCA,None,Antwerp FC,83',2,1,True,2002,5,982110
2002/09/15,15:00:00,La Louviere,51,GBA,None,GBA,69',0,1,True,2002,5,982109
2002/09/15,15:00:00,La Louviere,51,GBA,None,La Louviere,89',1,1,True,2002,5,982109
2001/08/11,20:00:00,RSC Anderlecht,35,RAFC,2449,RSC Anderlecht,47',1,0,True,2001,1,991407
2001/08/11,20:00:00,RSC Anderlecht,35,RAFC,2449,RSC Anderlecht,55',2,0,True,2001,1,991407
2001/08/11,20:00:00,RSC Anderlecht,35,RAFC,2449,RSC Anderlecht,63',3,0,True,2001,1,991407
2001/08/11,20:00:00,RSC Anderlecht,35,RAFC,2449,RAFC,66',3,0,False,2001,1,991407
2001/08/11,20:00:00,Lierse SK,4079,LOK,801,LOK,4',0,1,True,2001,1,991408
2001/08/11,20:00:00,Lierse SK,4079,LOK,801,Lierse SK,36',1,1,True,2001,1,991408
2001/08/11,20:00:00,KRC Genk,290,BEV,768,KRC Genk,11',1,0,True,2001,1,991409
2001/08/11,20:00:00,KRC Genk,290,BEV,768,BEV,44',1,1,True,2001,1,991409
2001/08/11,20:00:00,KRC Genk,290,BEV,768,KRC Genk,46',2,1,True,2001,1,991409
2001/08/11,20:00:00,KRC Genk,290,BEV,768,KRC Genk,57',3,1,True,2001,1,991409
2001/08/11,20:00:00,KRC Genk,290,BEV,768,KRC Genk,67',4,1,True,2001,1,991409
2001/08/11,20:00:00,KRC Genk,290,BEV,768,KRC Genk,84',5,1,True,2001,1,991409
2001/08/11,20:00:00,KRC Genk,290,BEV,768,KRC Genk,88',5,1,False,2001,1,991409
2001/08/11,20:00:00,KAA Gent,7,STVV,None,STVV,6',0,1,True,2001,1,991410
2001/08/11,20:00:00,KAA Gent,7,STVV,None,STVV,25',0,1,False,2001,1,991410
2001/08/11,20:00:00,KAA Gent,7,STVV,None,KAA Gent,26',1,1,True,2001,1,991410
2001/08/11,20:00:00,KAA Gent,7,STVV,None,KAA Gent,44',2,1,True,2001,1,991410
2001/08/11,20:00:00,KAA Gent,7,STVV,None,KAA Gent,50',3,1,True,2001,1,991410
2001/08/11,20:00:00,KAA Gent,7,STVV,None,STVV,61',3,2,True,2001,1,991410
2001/08/11,20:00:00,KAA Gent,7,STVV,None,KAA Gent,85',3,2,False,2001,1,991410
2001/08/11,20:00:00,KAA Gent,7,STVV,None,KAA Gent,90',4,2,True,2001,1,991410
2001/08/11,20:00:00,Lommel SK,855,RWDM,47,RWDM,37',4,2,False,2001,1,991411
2001/08/11,20:00:00,Lommel SK,855,RWDM,47,Lommel SK,75',1,0,True,2001,1,991411
2001/08/12,15:00:00,Club Brugge,3,KVCWes,None,Club Brugge,4',1,0,True,2001,1,991412
2001/08/12,15:00:00,Club Brugge,3,KVCWes,None,KVCWes,33',1,1,True,2001,1,991412
2001/08/12,15:00:00,Club Brugge,3,KVCWes,None,Club Brugge,35',2,1,True,2001,1,991412
2001/08/12,15:00:00,Club Brugge,3,KVCWes,None,Club Brugge,38',3,1,True,2001,1,991412
2001/08/12,15:00:00,Club Brugge,3,KVCWes,None,Club Brugge,44',4,1,True,2001,1,991412
2001/08/12,15:00:00,Club Brugge,3,KVCWes,None,KVCWes,86',4,2,True,2001,1,991412
2001/08/12,15:00:00,Eendracht Aalst,90,Mous,376,Eendracht Aalst,11',4,2,False,2001,1,991413
2001/08/12,15:00:00,Eendracht Aalst,90,Mous,376,Eendracht Aalst,22',1,0,True,2001,1,991413
2001/08/12,15:00:00,Germ. Beerschot,155,RAA La,51,Germ. Beerschot,2',1,0,True,2001,1,991414
2001/08/12,15:00:00,Germ. Beerschot,155,RAA La,51,Germ. Beerschot,24',2,0,True,2001,1,991414
2001/08/12,15:00:00,Germ. Beerschot,155,RAA La,51,RAA La,26',2,1,True,2001,1,991414
2001/08/12,15:00:00,Germ. Beerschot,155,RAA La,51,Germ. Beerschot,30',3,1,True,2001,1,991414
2001/08/12,15:00:00,Germ. Beerschot,155,RAA La,51,Germ. Beerschot,48',4,1,True,2001,1,991414
2001/08/12,15:00:00,Germ. Beerschot,155,RAA La,51,Germ. Beerschot,62',5,1,True,2001,1,991414
2001/08/12,15:00:00,Germ. Beerschot,155,RAA La,51,RAA La,68',5,2,True,2001,1,991414
2001/08/12,15:00:00,Germ. Beerschot,155,RAA La,51,Germ. Beerschot,70',6,2,True,2001,1,991414
2001/08/12,15:00:00,Germ. Beerschot,155,RAA La,51,Germ. Beerschot,79',7,2,True,2001,1,991414
2001/08/12,15:00:00,Germ. Beerschot,155,RAA La,51,Germ. Beerschot,85',8,2,True,2001,1,991414
2001/08/12,20:00:00,R Charleroi SC,29,SL,231,SL,48',8,2,False,2001,1,991415
2001/08/17,20:00:00,Exc. Mouscron,None,Gent,7,Gent,29',0,1,True,2001,2,995199
2001/08/18,20:00:00,La Louviere,51,RSCA,None,RSCA,11',0,1,True,2001,2,995200
2001/08/18,20:00:00,La Louviere,51,RSCA,None,La Louviere,26',1,1,True,2001,2,995200
2001/08/18,20:00:00,La Louviere,51,RSCA,None,RSCA,56',1,2,True,2001,2,995200
2001/08/18,20:00:00,La Louviere,51,RSCA,None,RSCA,69',1,3,True,2001,2,995200
2001/08/18,20:00:00,RWD Molenbeek,4146,RCSC,None,RCSC,80',0,1,True,2001,2,995201
2001/08/18,20:00:00,St-Truidense VV,322,KFC Lo,855,KFC Lo,18',0,1,True,2001,2,995202
2001/08/18,20:00:00,St-Truidense VV,322,KFC Lo,855,St-Truidense VV,24',1,1,True,2001,2,995202
2001/08/18,20:00:00,St-Truidense VV,322,KFC Lo,855,KFC Lo,33',1,2,True,2001,2,995202
2001/08/18,20:00:00,St-Truidense VV,322,KFC Lo,855,KFC Lo,50',1,3,True,2001,2,995202
2001/08/18,20:00:00,St-Truidense VV,322,KFC Lo,855,St-Truidense VV,64',2,3,True,2001,2,995202
2001/08/18,20:00:00,St-Truidense VV,322,KFC Lo,855,St-Truidense VV,87',3,3,True,2001,2,995202
2001/08/18,20:00:00,St-Truidense VV,322,KFC Lo,855,KFC Lo,90',3,3,False,2001,2,995202
2001/08/18,20:00:00,St-Truidense VV,322,KFC Lo,855,St-Truidense VV,90+2',4,3,True,2001,2,995202
2001/08/18,20:00:00,KVC Westerlo,867,Aalst,90,Aalst,56',0,1,True,2001,2,995203
2001/08/18,20:00:00,KSK Beveren,968,Lierse,30,Lierse,25',0,1,True,2001,2,995204
2001/08/18,20:00:00,KSK Beveren,968,Lierse,30,KSK Beveren,69',1,1,True,2001,2,995204
2001/08/18,20:00:00,Antwerp FC,1,Genk,290,Antwerp FC,27',1,0,True,2001,2,995205
2001/08/18,20:00:00,Antwerp FC,1,Genk,290,Antwerp FC,35',2,0,True,2001,2,995205
2001/08/18,20:00:00,Antwerp FC,1,Genk,290,Antwerp FC,75',3,0,True,2001,2,995205
2001/08/18,20:00:00,Antwerp FC,1,Genk,290,Antwerp FC,86',3,0,False,2001,2,995205
2001/08/18,20:00:00,Standard Luik,16,GBA,None,Standard Luik,1',1,0,True,2001,2,995206
2001/08/18,20:00:00,Standard Luik,16,GBA,None,GBA,30',1,0,False,2001,2,995206
2001/08/18,20:00:00,Standard Luik,16,GBA,None,Standard Luik,30',2,0,True,2001,2,995206
2001/08/18,20:00:00,Standard Luik,16,GBA,None,Standard Luik,55',3,0,True,2001,2,995206
2001/08/19,20:00:00,KSC Lokeren,201,FCB,253,FCB,6',0,1,True,2001,2,995207
2001/08/25,20:00:00,R Charleroi SC,29,STVV,None,STVV,41',0,1,True,2001,3,995212
2001/08/25,20:00:00,R Charleroi SC,29,STVV,None,STVV,43',0,2,True,2001,3,995212
2001/08/25,20:00:00,R Charleroi SC,29,STVV,None,STVV,78',0,3,True,2001,3,995212
2001/08/25,20:00:00,Lierse SK,4079,RAFC,2449,Lierse SK,43',1,0,True,2001,3,995208
2001/08/25,20:00:00,Lierse SK,4079,RAFC,2449,RAFC,47',1,1,True,2001,3,995208
2001/08/25,20:00:00,Lierse SK,4079,RAFC,2449,Lierse SK,87',2,1,True,2001,3,995208
2001/08/25,20:00:00,KAA Gent,7,KVCWes,None,KAA Gent,16',1,0,True,2001,3,995209
2001/08/25,20:00:00,KAA Gent,7,KVCWes,None,KAA Gent,17',1,0,False,2001,3,995209
2001/08/25,20:00:00,KAA Gent,7,KVCWes,None,KAA Gent,17',2,0,True,2001,3,995209
2001/08/25,20:00:00,KAA Gent,7,KVCWes,None,KAA Gent,54',3,0,True,2001,3,995209
2001/08/25,20:00:00,KAA Gent,7,KVCWes,None,KVCWes,86',3,1,True,2001,3,995209
2001/08/25,20:00:00,KAA Gent,7,KVCWes,None,KAA Gent,87',4,1,True,2001,3,995209
2001/08/25,20:00:00,Lommel SK,855,Mous,376,Lommel SK,28',1,0,True,2001,3,995210
2001/08/25,20:00:00,Lommel SK,855,Mous,376,Lommel SK,29',2,0,True,2001,3,995210
2001/08/25,20:00:00,Lommel SK,855,Mous,376,Mous,39',2,1,True,2001,3,995210
2001/08/25,20:00:00,Lommel SK,855,Mous,376,Mous,58',2,2,True,2001,3,995210
2001/08/25,20:00:00,Lommel SK,855,Mous,376,Mous,78',2,2,False,2001,3,995210
2001/08/25,20:00:00,Lommel SK,855,Mous,376,Mous,85',2,2,False,2001,3,995210
2001/08/25,20:00:00,Lommel SK,855,Mous,376,Lommel SK,89',3,2,True,2001,3,995210
2001/08/26,15:00:00,KRC Genk,290,RAA La,51,KRC Genk,6',1,0,True,2001,3,995213
2001/08/26,15:00:00,KRC Genk,290,RAA La,51,KRC Genk,18',2,0,True,2001,3,995213
2001/08/26,15:00:00,KRC Genk,290,RAA La,51,RAA La,50',2,1,True,2001,3,995213
2001/08/26,15:00:00,KRC Genk,290,RAA La,51,KRC Genk,56',3,1,True,2001,3,995213
2001/08/26,15:00:00,KRC Genk,290,RAA La,51,KRC Genk,65',4,1,True,2001,3,995213
2001/08/26,15:00:00,KRC Genk,290,RAA La,51,KRC Genk,86',5,1,True,2001,3,995213
2001/08/26,15:00:00,Club Brugge,3,BEV,768,Club Brugge,5',1,0,True,2001,3,995214
2001/08/26,15:00:00,Club Brugge,3,BEV,768,Club Brugge,29',2,0,True,2001,3,995214
2001/08/26,15:00:00,Club Brugge,3,BEV,768,Club Brugge,35',3,0,True,2001,3,995214
2001/08/26,15:00:00,Club Brugge,3,BEV,768,BEV,40',3,1,True,2001,3,995214
2001/08/26,15:00:00,Club Brugge,3,BEV,768,BEV,68',3,1,False,2001,3,995214
2001/08/26,15:00:00,Club Brugge,3,BEV,768,Club Brugge,81',4,1,True,2001,3,995214
2001/08/26,15:00:00,Club Brugge,3,BEV,768,Club Brugge,89',5,1,True,2001,3,995214
2001/08/26,15:00:00,Club Brugge,3,BEV,768,Club Brugge,90',6,1,True,2001,3,995214
2001/08/26,15:00:00,Eendracht Aalst,90,LOK,801,Eendracht Aalst,16',1,0,True,2001,3,995215
2001/08/26,15:00:00,Eendracht Aalst,90,LOK,801,Eendracht Aalst,54',2,0,True,2001,3,995215
2001/08/26,15:00:00,Eendracht Aalst,90,LOK,801,LOK,65',2,1,True,2001,3,995215
2001/08/26,15:00:00,Eendracht Aalst,90,LOK,801,LOK,84',2,1,False,2001,3,995215
2001/08/26,20:00:00,Standard Luik,16,RWDM,47,RWDM,22',0,1,True,2001,3,995211
2001/08/26,20:00:00,Standard Luik,16,RWDM,47,Standard Luik,35',1,1,True,2001,3,995211
2001/08/26,20:00:00,Standard Luik,16,RWDM,47,Standard Luik,39',2,1,True,2001,3,995211
2001/09/07,20:00:00,Exc. Mouscron,None,RCSC,None,RCSC,19',0,1,True,2001,4,995217
2001/09/07,20:00:00,Exc. Mouscron,None,RCSC,None,RCSC,65',0,1,False,2001,4,995217
2001/09/08,20:00:00,RSC Anderlecht,35,Genk,290,Genk,6',0,1,True,2001,4,995219
2001/09/08,20:00:00,RSC Anderlecht,35,Genk,290,RSC Anderlecht,15',1,1,True,2001,4,995219
2001/09/08,20:00:00,RSC Anderlecht,35,Genk,290,Genk,33',1,2,True,2001,4,995219
2001/09/08,20:00:00,RSC Anderlecht,35,Genk,290,RSC Anderlecht,62',2,2,True,2001,4,995219
2001/09/08,20:00:00,RSC Anderlecht,35,Genk,290,RSC Anderlecht,76',3,2,True,2001,4,995219
2001/09/08,20:00:00,RSC Anderlecht,35,Genk,290,Genk,80',3,3,True,2001,4,995219
2001/09/08,20:00:00,St-Truidense VV,322,SL,231,St-Truidense VV,1',1,0,True,2001,4,995220
2001/09/08,20:00:00,St-Truidense VV,322,SL,231,SL,58',1,1,True,2001,4,995220
2001/09/08,20:00:00,KVC Westerlo,867,KFC Lo,855,KVC Westerlo,10',1,0,True,2001,4,995221
2001/09/08,20:00:00,KVC Westerlo,867,KFC Lo,855,KVC Westerlo,49',2,0,True,2001,4,995221
2001/09/08,20:00:00,KVC Westerlo,867,KFC Lo,855,KVC Westerlo,57',3,0,True,2001,4,995221
2001/09/08,20:00:00,KVC Westerlo,867,KFC Lo,855,KVC Westerlo,58',4,0,True,2001,4,995221
2001/09/08,20:00:00,KVC Westerlo,867,KFC Lo,855,KVC Westerlo,68',5,0,True,2001,4,995221
2001/09/08,20:00:00,KVC Westerlo,867,KFC Lo,855,KVC Westerlo,89',6,0,True,2001,4,995221
2001/09/08,20:00:00,KSK Beveren,968,Aalst,90,Aalst,13',0,1,True,2001,4,995222
2001/09/08,20:00:00,KSK Beveren,968,Aalst,90,Aalst,69',0,2,True,2001,4,995222
2001/09/08,20:00:00,KSK Beveren,968,Aalst,90,Aalst,77',0,3,True,2001,4,995222
2001/09/08,20:00:00,KSK Beveren,968,Aalst,90,Aalst,81',0,4,True,2001,4,995222
2001/09/08,20:00:00,RWD Molenbeek,4146,GBA,None,GBA,15',0,1,True,2001,4,995223
2001/09/08,20:00:00,RWD Molenbeek,4146,GBA,None,RWD Molenbeek,33',1,1,True,2001,4,995223
2001/09/08,20:00:00,RWD Molenbeek,4146,GBA,None,GBA,67',1,2,True,2001,4,995223
2001/09/08,20:00:00,RWD Molenbeek,4146,GBA,None,RWD Molenbeek,69',2,2,True,2001,4,995223
2001/09/09,15:00:00,Antwerp FC,1,FCB,253,Antwerp FC,21',1,0,True,2001,4,995224
2001/09/09,15:00:00,Antwerp FC,1,FCB,253,FCB,64',1,1,True,2001,4,995224
2001/09/09,15:00:00,Antwerp FC,1,FCB,253,FCB,78',1,2,True,2001,4,995224
2001/09/09,20:00:00,KSC Lokeren,201,Gent,7,Gent,76',0,1,True,2001,4,995225
2001/09/15,18:00:00,Lierse SK,4079,RSCA,None,Lierse SK,46',1,0,True,2001,5,997808
2001/09/15,18:00:00,Lierse SK,4079,RSCA,None,Lierse SK,55',2,0,True,2001,5,997808
2001/09/15,20:00:00,RWD Molenbeek,4146,STVV,None,STVV,9',0,1,True,2001,5,997809
2001/09/15,20:00:00,RWD Molenbeek,4146,STVV,None,STVV,22',0,2,True,2001,5,997809
2001/09/15,20:00:00,RWD Molenbeek,4146,STVV,None,RWD Molenbeek,27',1,2,True,2001,5,997809
2001/09/15,20:00:00,KAA Gent,7,BEV,768,BEV,37',0,1,True,2001,5,997810
2001/09/15,20:00:00,KAA Gent,7,BEV,768,KAA Gent,47',1,1,True,2001,5,997810
2001/09/15,20:00:00,KAA Gent,7,BEV,768,KAA Gent,64',2,1,True,2001,5,997810
2001/09/15,20:00:00,KAA Gent,7,BEV,768,BEV,83',2,1,False,2001,5,997810
2001/09/15,20:00:00,Lommel SK,855,LOK,801,LOK,26',0,1,True,2001,5,997811
2001/09/15,20:00:00,Lommel SK,855,LOK,801,Lommel SK,32',0,1,True,2001,5,997811
2001/09/15,20:00:00,Lommel SK,855,LOK,801,LOK,33',0,2,True,2001,5,997811
2001/09/15,20:00:00,Lommel SK,855,LOK,801,LOK,54',0,2,False,2001,5,997811
2001/09/15,20:00:00,Lommel SK,855,LOK,801,Lommel SK,73',1,2,True,2001,5,997811
2001/09/15,20:00:00,Lommel SK,855,LOK,801,LOK,78',1,3,True,2001,5,997811
2001/09/15,20:00:00,Lommel SK,855,LOK,801,LOK,81',1,4,True,2001,5,997811
2001/09/15,20:00:00,Lommel SK,855,LOK,801,Lommel SK,90',2,4,True,2001,5,997811
2001/09/15,20:00:00,Germ. Beerschot,155,Genk,290,Genk,1',0,1,True,2001,5,997812
2001/09/15,20:00:00,Germ. Beerschot,155,Genk,290,Genk,34',0,1,False,2001,5,997812
2001/09/15,20:00:00,Germ. Beerschot,155,Genk,290,Germ. Beerschot,67',1,1,True,2001,5,997812
2001/09/15,20:00:00,Germ. Beerschot,155,Genk,290,Genk,82',1,1,False,2001,5,997812
2001/09/15,20:00:00,R Charleroi SC,29,KVCWes,None,R Charleroi SC,24',1,0,True,2001,5,997816
2001/09/15,20:00:00,R Charleroi SC,29,KVCWes,None,R Charleroi SC,26',2,0,True,2001,5,997816
2001/09/15,20:00:00,R Charleroi SC,29,KVCWes,None,R Charleroi SC,38',3,0,True,2001,5,997816
2001/09/15,20:00:00,R Charleroi SC,29,KVCWes,None,KVCWes,67',3,1,True,2001,5,997816
2001/09/15,20:00:00,R Charleroi SC,29,KVCWes,None,R Charleroi SC,82',4,1,True,2001,5,997816
2001/09/15,20:00:00,R Charleroi SC,29,KVCWes,None,KVCWes,89',4,2,True,2001,5,997816
2001/09/16,18:00:00,Club Brugge,3,RAA La,51,RAA La,20',0,1,True,2001,5,997814
2001/09/16,18:00:00,Club Brugge,3,RAA La,51,Club Brugge,68',1,1,True,2001,5,997814
2001/09/16,18:00:00,Club Brugge,3,RAA La,51,Club Brugge,77',2,1,True,2001,5,997814
2001/09/16,20:00:00,Standard Luik,16,Mous,376,Mous,36',2,1,False,2001,5,997815
2001/09/16,20:00:00,Standard Luik,16,Mous,376,Standard Luik,39',1,0,True,2001,5,997815
2001/09/16,20:00:00,Standard Luik,16,Mous,376,Standard Luik,59',2,0,True,2001,5,997815
2001/09/16,20:00:00,Standard Luik,16,Mous,376,Mous,90',2,1,True,2001,5,997815
2000/08/12,20:00:00,KSK Beveren,968,RCSC,None,KSK Beveren,25',1,0,True,2000,1,1001956
2000/08/12,20:00:00,KSK Beveren,968,RCSC,None,RCSC,45',1,1,True,2000,1,1001956
2000/08/12,20:00:00,KSK Beveren,968,RCSC,None,RCSC,48',1,2,True,2000,1,1001956
2000/08/12,20:00:00,Exc. Mouscron,None,GBA,None,Exc. Mouscron,13',1,0,True,2000,1,1001958
2000/08/12,20:00:00,Exc. Mouscron,None,GBA,None,Exc. Mouscron,58',2,0,True,2000,1,1001958
2000/08/12,20:00:00,Exc. Mouscron,None,GBA,None,Exc. Mouscron,75',3,0,True,2000,1,1001958
2000/08/12,20:00:00,KVC Westerlo,867,RAFC,2449,KVC Westerlo,11',1,0,True,2000,1,1001964
2000/08/12,20:00:00,KVC Westerlo,867,RAFC,2449,KVC Westerlo,50',2,0,True,2000,1,1001964
2000/08/12,20:00:00,KVC Westerlo,867,RAFC,2449,RAFC,61',2,1,True,2000,1,1001964
2000/08/13,15:00:00,Club Brugge,3,Gent,7,Club Brugge,18',1,0,True,2000,1,1001960
2000/08/13,15:00:00,Club Brugge,3,Gent,7,Club Brugge,26',2,0,True,2000,1,1001960
2000/08/13,15:00:00,Club Brugge,3,Gent,7,Club Brugge,27',3,0,True,2000,1,1001960
2000/08/13,15:00:00,Club Brugge,3,Gent,7,Gent,50',3,0,False,2000,1,1001960
2000/08/13,15:00:00,Club Brugge,3,Gent,7,Club Brugge,51',4,0,True,2000,1,1001960
